id;project_id;bid_id;worker_id;unread_employer;unread_worker;total_messages;favorite;last_by;created;created_at
35548904;3172081;26287014;4601036;0;0;1;FALSO;worker;2025-7-21, 15:22;21/07/2025
35550472;3172081;26288114;9991399;0;0;1;FALSO;worker;2025-7-21, 16:36;21/07/2025
35551623;3172081;26288875;3402786;0;0;5;FALSO;worker;2025-7-21, 17:31;21/07/2025
35527119;3172097;26272466;10210079;0;0;23;FALSO;worker;2025-7-19, 10:42;19/07/2025
35527151;3172097;26272488;3855513;0;0;5;FALSO;worker;2025-7-19, 10:47;19/07/2025
35527291;3172097;26272581;987517;0;0;1;FALSO;worker;2025-7-19, 11:05;19/07/2025
35528046;3172097;26272983;7846370;1;0;2;FALSO;worker;2025-7-19, 12:23;19/07/2025
35528063;3172097;26272997;8950086;2;0;6;FALSO;worker;2025-7-19, 12:24;19/07/2025
35528321;3172097;26273179;3161533;0;0;0;FALSO;worker;2025-7-19, 13:05;19/07/2025
35529336;3172097;26273776;7284656;1;0;1;FALSO;worker;2025-7-19, 15:13;19/07/2025
35529346;3172097;26273785;9193244;1;0;1;FALSO;worker;2025-7-19, 15:14;19/07/2025
35529660;3172097;26273998;6709534;1;0;1;FALSO;worker;2025-7-19, 15:55;19/07/2025
35530701;3172097;26274716;146949;1;0;1;FALSO;worker;2025-7-19, 18:46;19/07/2025
35532095;3172097;26275671;4338542;1;0;1;FALSO;worker;2025-7-19, 23:56;19/07/2025
35542002;3172097;26282330;3421878;2;0;2;FALSO;worker;2025-7-21, 09:56;21/07/2025
35542653;3172097;26282821;10230093;1;0;1;FALSO;worker;2025-7-21, 10:34;21/07/2025
35546463;3172097;26285462;8797289;1;0;1;FALSO;worker;2025-7-21, 13:36;21/07/2025
35560000;3172097;26294623;8896893;1;0;1;FALSO;worker;2025-7-22, 10:17;22/07/2025
35567643;3172097;26300006;9948138;1;0;1;FALSO;worker;2025-7-22, 17:09;22/07/2025
35593646;3172097;26317740;10075619;1;0;1;FALSO;worker;2025-7-24, 11:38;24/07/2025
35593930;3172097;26317940;10466326;2;0;2;FALSO;worker;2025-7-24, 11:49;24/07/2025
35527398;3172105;26272652;6057658;0;0;1;FALSO;worker;2025-7-19, 11:17;19/07/2025
35527409;3172105;26272657;2271106;0;0;1;FALSO;worker;2025-7-19, 11:17;19/07/2025
35527476;3172105;26272687;2736630;0;0;10;FALSO;worker;2025-7-19, 11:22;19/07/2025
35528048;3172105;26272984;9336962;0;0;1;FALSO;worker;2025-7-19, 12:23;19/07/2025
35528149;3172105;26273051;382219;0;0;1;FALSO;worker;2025-7-19, 12:38;19/07/2025
35528180;3172105;26273072;9847985;1;0;1;FALSO;worker;2025-7-19, 12:42;19/07/2025
35528245;3172105;26273126;4766889;1;0;1;FALSO;worker;2025-7-19, 12:53;19/07/2025
35528481;3172105;26273279;5249587;0;0;1;FALSO;worker;2025-7-19, 13:34;19/07/2025
35528704;3172105;26273375;1185748;0;0;1;FALSO;worker;2025-7-19, 13:52;19/07/2025
35529328;3172105;26273769;7284656;0;0;1;FALSO;worker;2025-7-19, 15:12;19/07/2025
35532915;3172105;26276189;4309549;0;0;1;FALSO;worker;2025-7-20, 07:40;20/07/2025
35539874;3172105;26280870;7190239;0;0;1;FALSO;worker;2025-7-21, 05:45;21/07/2025
35544007;3172105;26283691;9205571;0;0;2;FALSO;worker;2025-7-21, 11:30;21/07/2025
35527842;3172112;26272859;10532017;0;0;1;FALSO;worker;2025-7-19, 11:59;19/07/2025
35559673;3172112;26294420;9365601;0;0;0;FALSO;worker;2025-7-22, 09:56;22/07/2025
35560181;3172112;26294746;8085637;0;0;1;FALSO;worker;2025-7-22, 10:26;22/07/2025
35597517;3172112;26320420;4226110;0;0;1;FALSO;worker;2025-7-24, 15:30;24/07/2025
35527572;3172113;26272749;9484548;0;0;4;FALSO;worker;2025-7-19, 11:34;19/07/2025
35529131;3172113;26273621;3061580;0;0;1;FALSO;worker;2025-7-19, 14:48;19/07/2025
35529730;3172113;26274041;6709534;0;0;5;FALSO;worker;2025-7-19, 16:05;19/07/2025
35529740;3172113;26274044;5322908;0;0;1;FALSO;worker;2025-7-19, 16:06;19/07/2025
35531122;3172113;26275050;9414442;1;0;4;FALSO;worker;2025-7-19, 20:17;19/07/2025
35536904;3172113;26278761;10361455;0;0;151;FALSO;worker;2025-7-20, 19:07;20/07/2025
35527728;3172120;26272814;818651;0;0;13;FALSO;employer;2025-7-19, 11:50;19/07/2025
35528293;3172120;26273161;58604;0;0;1;FALSO;worker;2025-7-19, 13:01;19/07/2025
35528435;3172120;26273249;4907477;0;0;1;FALSO;worker;2025-7-19, 13:24;19/07/2025
35531267;3172120;26275152;9414442;0;0;2;FALSO;worker;2025-7-19, 20:44;19/07/2025
35534044;3172120;26276924;2175060;0;0;1;FALSO;worker;2025-7-20, 12:05;20/07/2025
35537983;3172120;26279511;5594973;0;0;1;FALSO;worker;2025-7-20, 21:34;20/07/2025
35560211;3172120;26294772;6946506;0;0;7;FALSO;worker;2025-7-22, 10:28;22/07/2025
35528334;3172120;26298118;50291;0;0;222;FALSO;worker;2025-7-19, 13:09;19/07/2025
35528186;3172121;26273077;4045467;0;0;1;FALSO;worker;2025-7-19, 12:42;19/07/2025
35528415;3172121;26273233;4907477;2;0;2;FALSO;worker;2025-7-19, 13:20;19/07/2025
35529304;3172121;26273752;10327042;48;0;48;FALSO;worker;2025-7-19, 15:10;19/07/2025
35531702;3172121;26275404;9414442;2;0;2;FALSO;worker;2025-7-19, 22:12;19/07/2025
35531912;3172121;26275550;8740535;1;0;1;FALSO;worker;2025-7-19, 23:11;19/07/2025
35532035;3172121;26275628;9276628;1;0;1;FALSO;worker;2025-7-19, 23:38;19/07/2025
35533147;3172121;26276344;1905088;1;0;1;FALSO;worker;2025-7-20, 08:53;20/07/2025
35535161;3172121;26277611;7905963;1;0;1;FALSO;worker;2025-7-20, 14:52;20/07/2025
35535178;3172121;26277620;6709534;1;0;1;FALSO;worker;2025-7-20, 14:54;20/07/2025
35537978;3172121;26279506;5594973;0;0;1;FALSO;worker;2025-7-20, 21:33;20/07/2025
35542058;3172121;26282375;10568762;0;0;1;FALSO;worker;2025-7-21, 10:00;21/07/2025
35544451;3172121;26284011;1733070;1;0;1;FALSO;worker;2025-7-21, 11:53;21/07/2025
35535155;3172121;26286197;1312113;1;0;49;FALSO;worker;2025-7-20, 14:51;20/07/2025
35560960;3172121;26295306;8896893;1;0;1;FALSO;worker;2025-7-22, 11:06;22/07/2025
35566094;3172121;26298860;1294827;1;0;1;FALSO;worker;2025-7-22, 15:31;22/07/2025
35527914;3172138;26272900;9929930;0;0;1;FALSO;worker;2025-7-19, 12:07;19/07/2025
35527984;3172138;26272944;1680804;0;0;12;VERDADEIRO;worker;2025-7-19, 12:15;19/07/2025
35528211;3172138;26273095;9605880;0;0;1;FALSO;worker;2025-7-19, 12:45;19/07/2025
35528259;3172138;26273139;9917101;0;0;1;FALSO;worker;2025-7-19, 12:56;19/07/2025
35528305;3172138;26273171;6662092;0;0;1;FALSO;worker;2025-7-19, 13:03;19/07/2025
35528328;3172138;26273186;10360846;0;0;1;FALSO;worker;2025-7-19, 13:08;19/07/2025
35528333;3172138;26273190;152421;0;0;155;VERDADEIRO;worker;2025-7-19, 13:09;19/07/2025
35528355;3172138;26273201;767564;0;0;1;FALSO;worker;2025-7-19, 13:11;19/07/2025
35528423;3172138;26273240;4907477;0;0;1;FALSO;worker;2025-7-19, 13:22;19/07/2025
35528466;3172138;26273269;10309778;0;0;1;FALSO;worker;2025-7-19, 13:28;19/07/2025
35529104;3172138;26273596;3350196;0;0;1;FALSO;worker;2025-7-19, 14:42;19/07/2025
35529396;3172138;26273819;8950086;0;0;2;FALSO;worker;2025-7-19, 15:19;19/07/2025
35529747;3172138;26274050;5322908;0;0;1;FALSO;worker;2025-7-19, 16:07;19/07/2025
35530449;3172138;26274506;5171054;0;0;1;FALSO;worker;2025-7-19, 17:57;19/07/2025
35530767;3172138;26274767;10007555;0;0;1;FALSO;worker;2025-7-19, 19:00;19/07/2025
35531926;3172138;26275557;9484548;0;0;6;FALSO;worker;2025-7-19, 23:16;19/07/2025
35532240;3172138;26275764;7846370;0;0;2;FALSO;worker;2025-7-20, 00:50;20/07/2025
35532500;3172138;26275925;4090921;0;0;1;FALSO;worker;2025-7-20, 02:49;20/07/2025
35535018;3172138;26277516;9865670;0;0;1;FALSO;worker;2025-7-20, 14:33;20/07/2025
35535240;3172138;26277660;6823844;0;0;1;FALSO;worker;2025-7-20, 15:02;20/07/2025
35535378;3172138;26277760;10721199;0;0;1;FALSO;worker;2025-7-20, 15:26;20/07/2025
35535485;3172138;26277836;1200288;0;0;1;FALSO;worker;2025-7-20, 15:43;20/07/2025
35527917;3172142;26272903;5606363;0;0;36;FALSO;worker;2025-7-19, 12:07;19/07/2025
35527985;3172142;26272945;10094562;0;0;1;FALSO;worker;2025-7-19, 12:15;19/07/2025
35528003;3172142;26272956;1680804;1;0;1;FALSO;worker;2025-7-19, 12:19;19/07/2025
35528060;3172142;26272994;4650395;1;0;1;FALSO;worker;2025-7-19, 12:24;19/07/2025
35528383;3172142;26273386;9102386;0;0;117;FALSO;worker;2025-7-19, 13:15;19/07/2025
35528857;3172142;26273455;10561607;0;0;1;FALSO;worker;2025-7-19, 14:08;19/07/2025
35529316;3172142;26273760;7284656;1;0;1;FALSO;worker;2025-7-19, 15:11;19/07/2025
35530887;3172142;26274864;1298642;1;0;1;FALSO;worker;2025-7-19, 19:27;19/07/2025
35532128;3172142;26275696;8025615;1;0;1;FALSO;worker;2025-7-20, 00:09;20/07/2025
35532911;3172142;26276186;4309549;1;0;1;FALSO;worker;2025-7-20, 07:34;20/07/2025
35537400;3172142;26279085;8829001;1;0;1;FALSO;worker;2025-7-20, 20:06;20/07/2025
35540047;3172142;26281015;9770858;1;0;1;FALSO;worker;2025-7-21, 06:43;21/07/2025
35543997;3172142;26283682;9205571;2;0;2;FALSO;worker;2025-7-21, 11:30;21/07/2025
35528556;3172156;26273302;4887573;1;0;1;FALSO;worker;2025-7-19, 13:39;19/07/2025
35529491;3172156;26273869;10628267;1;0;1;FALSO;worker;2025-7-19, 15:29;19/07/2025
35532685;3172156;26276027;429089;1;0;1;FALSO;worker;2025-7-20, 05:08;20/07/2025
35548312;3172156;26286624;10725714;1;0;1;FALSO;worker;2025-7-21, 14:56;21/07/2025
35580019;3172156;26308583;433374;1;0;1;FALSO;worker;2025-7-23, 13:50;23/07/2025
35528226;3172170;26273107;1680804;0;0;1;FALSO;worker;2025-7-19, 12:50;19/07/2025
35528241;3172170;26273123;10442965;0;0;1;FALSO;worker;2025-7-19, 12:52;19/07/2025
35528270;3172170;26273146;3855513;1;0;6;FALSO;worker;2025-7-19, 12:58;19/07/2025
35528306;3172170;26273172;10334243;0;0;5;FALSO;worker;2025-7-19, 13:03;19/07/2025
35528411;3172170;26273231;10360846;0;0;1;FALSO;worker;2025-7-19, 13:18;19/07/2025
35529011;3172170;26273541;3457229;1;0;1;FALSO;worker;2025-7-19, 14:32;19/07/2025
35529029;3172170;26273555;10327042;32;0;32;FALSO;worker;2025-7-19, 14:35;19/07/2025
35529347;3172170;26273786;7284656;1;0;1;FALSO;worker;2025-7-19, 15:14;19/07/2025
35529370;3172170;26273804;10236502;1;0;1;FALSO;worker;2025-7-19, 15:17;19/07/2025
35529497;3172170;26273874;575325;6;0;6;FALSO;worker;2025-7-19, 15:30;19/07/2025
35529649;3172170;26273989;1172256;1;0;1;FALSO;worker;2025-7-19, 15:52;19/07/2025
35529726;3172170;26274037;5294425;1;0;1;FALSO;worker;2025-7-19, 16:04;19/07/2025
35530866;3172170;26274854;9484548;2;0;2;FALSO;worker;2025-7-19, 19:22;19/07/2025
35531651;3172170;26275374;1896301;1;0;1;FALSO;worker;2025-7-19, 22:00;19/07/2025
35535136;3172170;26277589;7200076;1;0;1;FALSO;worker;2025-7-20, 14:49;20/07/2025
35535367;3172170;26277748;609860;5;0;5;FALSO;worker;2025-7-20, 15:23;20/07/2025
35535588;3172170;26277904;850636;1;0;1;FALSO;worker;2025-7-20, 15:59;20/07/2025
35536980;3172170;26278824;5297539;1;0;1;FALSO;worker;2025-7-20, 19:19;20/07/2025
35537028;3172170;26278854;6622009;1;0;1;FALSO;worker;2025-7-20, 19:24;20/07/2025
35537056;3172170;26278872;5322908;1;0;1;FALSO;worker;2025-7-20, 19:27;20/07/2025
35543712;3172170;26283510;3853910;1;0;1;FALSO;worker;2025-7-21, 11:19;21/07/2025
35549601;3172170;26287485;6133908;1;0;1;FALSO;worker;2025-7-21, 15:55;21/07/2025
35553681;3172170;26290329;5248418;2;0;2;FALSO;worker;2025-7-21, 19:38;21/07/2025
35529339;3172176;26273779;7284656;0;0;1;FALSO;worker;2025-7-19, 15:14;19/07/2025
35529877;3172176;26274138;7708307;0;0;20;FALSO;worker;2025-7-19, 16:28;19/07/2025
35531148;3172176;26275064;3461774;0;0;10;FALSO;worker;2025-7-19, 20:21;19/07/2025
35536441;3172176;26279470;287064;0;0;2;FALSO;worker;2025-7-20, 17:54;20/07/2025
35541514;3172176;26281992;6145368;0;0;5;FALSO;worker;2025-7-21, 09:29;21/07/2025
35549349;3172176;26287302;4601036;0;0;9;FALSO;worker;2025-7-21, 15:43;21/07/2025
35561219;3172176;26295501;3844380;0;0;6;FALSO;worker;2025-7-22, 11:18;22/07/2025
35563754;3172176;26297193;10650135;0;0;9;FALSO;worker;2025-7-22, 13:26;22/07/2025
35563832;3172176;26297255;10611421;0;0;12;FALSO;worker;2025-7-22, 13:32;22/07/2025
35569823;3172176;26301538;30666;0;0;4;FALSO;worker;2025-7-22, 19:27;22/07/2025
35528288;3172182;26273157;10334243;0;0;5;FALSO;worker;2025-7-19, 13:00;19/07/2025
35530043;3172186;26274248;4932216;0;0;1;FALSO;worker;2025-7-19, 16:48;19/07/2025
35528319;3172186;26275297;6792454;0;0;4;FALSO;employer;2025-7-19, 13:05;19/07/2025
35528317;3172186;26276215;3443319;1;0;3;FALSO;worker;2025-7-19, 13:05;19/07/2025
35532994;3172186;26276230;302740;0;0;1;FALSO;worker;2025-7-20, 08:15;20/07/2025
35533001;3172186;26276235;524777;2;0;5;FALSO;worker;2025-7-20, 08:19;20/07/2025
35541823;3172186;26282198;18292;0;0;1;FALSO;worker;2025-7-21, 09:45;21/07/2025
35548377;3172186;26286665;1153580;1;0;1;FALSO;worker;2025-7-21, 14:59;21/07/2025
35576299;3172186;26305978;1374372;1;0;1;FALSO;worker;2025-7-23, 10:30;23/07/2025
35619720;3172186;26335680;830536;1;0;1;FALSO;worker;2025-7-26, 16:14;26/07/2025
35528690;3172196;26273368;10360846;0;0;1;FALSO;worker;2025-7-19, 13:50;19/07/2025
35529124;3172196;26273614;10493108;0;0;1;FALSO;worker;2025-7-19, 14:46;19/07/2025
35529474;3172196;26273859;3061580;0;0;1;FALSO;worker;2025-7-19, 15:27;19/07/2025
35529593;3172196;26273943;1137904;0;0;2;FALSO;worker;2025-7-19, 15:41;19/07/2025
35529638;3172196;26273979;6709534;0;0;1;FALSO;worker;2025-7-19, 15:51;19/07/2025
35529763;3172196;26274064;5322908;0;0;1;FALSO;worker;2025-7-19, 16:10;19/07/2025
35530980;3172196;26274941;568130;0;0;1;FALSO;worker;2025-7-19, 19:44;19/07/2025
35531639;3172196;26275368;4907477;0;0;1;FALSO;worker;2025-7-19, 21:58;19/07/2025
35536851;3172196;26278715;10361455;1;0;1;FALSO;worker;2025-7-20, 18:56;20/07/2025
35536978;3172196;26278822;5297539;1;0;1;FALSO;worker;2025-7-20, 19:18;20/07/2025
35537025;3172196;26278851;6622009;1;0;1;FALSO;worker;2025-7-20, 19:24;20/07/2025
35547752;3172196;26286302;879106;0;0;1;FALSO;worker;2025-7-21, 14:34;21/07/2025
35560556;3172196;26295046;8896893;0;0;2;FALSO;worker;2025-7-22, 10:48;22/07/2025
35528665;3172203;26273354;10487151;0;0;11;FALSO;worker;2025-7-19, 13:47;19/07/2025
35528775;3172203;26273413;4239937;0;0;2;FALSO;employer;2025-7-19, 13:59;19/07/2025
35528799;3172203;26273429;648445;0;0;1;FALSO;worker;2025-7-19, 14:02;19/07/2025
35528963;3172203;26273517;4592683;1;0;3;FALSO;worker;2025-7-19, 14:24;19/07/2025
35529198;3172203;26273665;10289480;1;0;1;FALSO;worker;2025-7-19, 14:57;19/07/2025
35529599;3172203;26273949;7671294;1;0;1;FALSO;worker;2025-7-19, 15:42;19/07/2025
35529883;3172203;26274141;7181172;2;0;2;FALSO;worker;2025-7-19, 16:29;19/07/2025
35530498;3172203;26274551;10657065;2;0;2;FALSO;worker;2025-7-19, 18:05;19/07/2025
35530641;3172203;26274669;2233475;2;0;2;FALSO;worker;2025-7-19, 18:34;19/07/2025
35533307;3172203;26276468;1138705;1;0;1;FALSO;worker;2025-7-20, 09:53;20/07/2025
35534171;3172203;26277032;6972169;2;0;2;FALSO;worker;2025-7-20, 12:29;20/07/2025
35535609;3172203;26277918;2084482;1;0;1;FALSO;worker;2025-7-20, 16:01;20/07/2025
35537872;3172203;26279445;9985279;4;0;4;FALSO;worker;2025-7-20, 21:18;20/07/2025
35539384;3172203;26280527;10603708;1;0;1;FALSO;worker;2025-7-21, 01:50;21/07/2025
35540445;3172203;26281279;8468944;1;0;1;FALSO;worker;2025-7-21, 08:12;21/07/2025
35541789;3172203;26282166;8375314;1;0;1;FALSO;worker;2025-7-21, 09:43;21/07/2025
35542515;3172203;26282730;10304938;2;0;2;FALSO;worker;2025-7-21, 10:28;21/07/2025
35543232;3172203;26283190;756163;1;0;1;FALSO;worker;2025-7-21, 10:57;21/07/2025
35556518;3172203;26292348;8114527;1;0;1;FALSO;worker;2025-7-21, 23:51;21/07/2025
35561790;3172203;26295883;10471734;1;0;1;FALSO;worker;2025-7-22, 11:47;22/07/2025
35528835;3172204;26273447;8358860;0;0;1;FALSO;worker;2025-7-19, 14:06;19/07/2025
35528856;3172204;26273454;9907027;0;0;1;FALSO;worker;2025-7-19, 14:08;19/07/2025
35529403;3172204;26273827;10685989;0;0;1;FALSO;worker;2025-7-19, 15:20;19/07/2025
35529657;3172204;26273996;10691808;0;0;1;FALSO;worker;2025-7-19, 15:54;19/07/2025
35529759;3172204;26274060;9627124;0;0;9;FALSO;worker;2025-7-19, 16:09;19/07/2025
35529833;3172204;26274108;10166097;0;0;1;FALSO;worker;2025-7-19, 16:22;19/07/2025
35529973;3172204;26274199;10398799;0;0;1;FALSO;worker;2025-7-19, 16:39;19/07/2025
35532368;3172204;26275843;10145186;0;0;2;FALSO;worker;2025-7-20, 01:39;20/07/2025
35532403;3172204;26275863;9120409;0;0;1;FALSO;worker;2025-7-20, 01:48;20/07/2025
35532694;3172204;26276037;9911090;0;0;1;FALSO;worker;2025-7-20, 05:16;20/07/2025
35533171;3172204;26276366;3041178;0;0;2;FALSO;worker;2025-7-20, 09:05;20/07/2025
35535634;3172204;26277938;9884515;0;0;1;FALSO;worker;2025-7-20, 16:04;20/07/2025
35537529;3172204;26279162;10265646;0;0;1;VERDADEIRO;worker;2025-7-20, 20:23;20/07/2025
35551277;3172204;26288648;3858771;0;0;12;FALSO;worker;2025-7-21, 17:16;21/07/2025
35528758;3172206;26273406;10360846;0;0;1;FALSO;worker;2025-7-19, 13:58;19/07/2025
35528814;3172206;26273440;6044239;0;0;1;FALSO;worker;2025-7-19, 14:04;19/07/2025
35528919;3172206;26273489;3132871;0;0;28;FALSO;worker;2025-7-19, 14:17;19/07/2025
35528860;3172206;26273526;1601114;0;0;209;FALSO;worker;2025-7-19, 14:09;19/07/2025
35529655;3172210;26273994;9627124;0;0;192;FALSO;worker;2025-7-19, 15:53;19/07/2025
35528911;3172214;26273486;10360846;1;0;1;FALSO;worker;2025-7-19, 14:15;19/07/2025
35529013;3172214;26273542;10698913;1;0;1;FALSO;worker;2025-7-19, 14:32;19/07/2025
35529103;3172214;26273595;10493108;1;0;1;FALSO;worker;2025-7-19, 14:42;19/07/2025
35529149;3172214;26273634;9146709;1;0;1;FALSO;worker;2025-7-19, 14:51;19/07/2025
35529652;3172214;26273992;6709534;1;0;1;FALSO;worker;2025-7-19, 15:52;19/07/2025
35529813;3172214;26274100;5602459;2;0;2;FALSO;worker;2025-7-19, 16:19;19/07/2025
35536885;3172214;26278742;10361455;1;0;1;FALSO;worker;2025-7-20, 19:03;20/07/2025
35560511;3172214;26294991;8896893;1;0;1;FALSO;worker;2025-7-22, 10:46;22/07/2025
35529118;3172228;26273608;10493108;1;0;1;FALSO;worker;2025-7-19, 14:45;19/07/2025
35529151;3172228;26273636;3542012;2;0;2;FALSO;worker;2025-7-19, 14:51;19/07/2025
35532107;3172228;26275681;8025615;1;0;1;FALSO;worker;2025-7-20, 00:02;20/07/2025
35535866;3172228;26278095;9152996;1;0;1;FALSO;worker;2025-7-20, 16:34;20/07/2025
35544441;3172228;26284004;9205571;6;0;6;FALSO;worker;2025-7-21, 11:52;21/07/2025
35556586;3172228;26292392;2873151;1;0;1;FALSO;worker;2025-7-21, 23:59;21/07/2025
35583161;3172228;26310598;4757945;1;0;1;FALSO;worker;2025-7-23, 16:33;23/07/2025
35529227;3172237;26273690;7142118;0;0;1;FALSO;worker;2025-7-19, 15:01;19/07/2025
35529230;3172237;26273693;9815920;0;0;1;VERDADEIRO;worker;2025-7-19, 15:01;19/07/2025
35529332;3172237;26273772;2239865;0;0;1;VERDADEIRO;worker;2025-7-19, 15:13;19/07/2025
35529485;3172237;26273865;10691808;0;0;1;FALSO;worker;2025-7-19, 15:28;19/07/2025
35529426;3172237;26275143;9875873;2;0;69;VERDADEIRO;worker;2025-7-19, 15:23;19/07/2025
35532373;3172237;26275848;10145186;0;0;2;FALSO;worker;2025-7-20, 01:40;20/07/2025
35532565;3172237;26275967;9120409;0;0;1;FALSO;worker;2025-7-20, 03:42;20/07/2025
35539003;3172237;26280229;7797431;0;0;2;FALSO;worker;2025-7-21, 00:09;21/07/2025
35544308;3172237;26283896;215855;0;0;1;FALSO;worker;2025-7-21, 11:46;21/07/2025
35562283;3172237;26296216;1240635;0;0;4;FALSO;worker;2025-7-22, 12:12;22/07/2025
35661611;3172237;26364862;726308;1;0;1;FALSO;worker;2025-7-29, 19:58;29/07/2025
35529102;3172239;26273594;8358860;0;0;20;FALSO;worker;2025-7-19, 14:42;19/07/2025
35529337;3172239;26273777;9875873;0;0;139;VERDADEIRO;employer;2025-7-19, 15:13;19/07/2025
35529378;3172239;26273810;10685989;0;0;3;FALSO;worker;2025-7-19, 15:17;19/07/2025
35529390;3172239;26273815;7142118;0;0;4;FALSO;worker;2025-7-19, 15:18;19/07/2025
35529482;3172239;26273863;7817011;0;0;5;FALSO;worker;2025-7-19, 15:28;19/07/2025
35529579;3172239;26273932;9627124;0;0;13;FALSO;worker;2025-7-19, 15:39;19/07/2025
35529623;3172239;26273968;10691808;0;0;3;FALSO;worker;2025-7-19, 15:47;19/07/2025
35529703;3172239;26274026;9907027;0;0;3;FALSO;worker;2025-7-19, 16:01;19/07/2025
35530068;3172239;26274260;10145186;0;0;5;FALSO;employer;2025-7-19, 16:51;19/07/2025
35530072;3172239;26274262;1907224;0;0;1;FALSO;worker;2025-7-19, 16:52;19/07/2025
35530261;3172239;26274380;9786495;0;0;1;FALSO;worker;2025-7-19, 17:23;19/07/2025
35530828;3172239;26274821;7613027;0;0;1;FALSO;worker;2025-7-19, 19:13;19/07/2025
35530930;3172239;26274903;2666358;0;0;7;FALSO;worker;2025-7-19, 19:35;19/07/2025
35534492;3172239;26277201;1885273;0;0;14;VERDADEIRO;worker;2025-7-20, 13:13;20/07/2025
35535949;3172239;26278148;1286828;0;0;7;FALSO;worker;2025-7-20, 16:42;20/07/2025
35543529;3172239;26283378;4464774;0;0;3;FALSO;worker;2025-7-21, 11:10;21/07/2025
35557480;3172239;26293049;5295661;0;0;2;FALSO;employer;2025-7-22, 05:06;22/07/2025
35551157;3172239;26309452;3858771;0;0;49;FALSO;employer;2025-7-21, 17:11;21/07/2025
35529495;3172248;26274124;9915606;0;0;5;FALSO;worker;2025-7-19, 15:29;19/07/2025
35530668;3172248;26274690;9849809;0;0;1;FALSO;worker;2025-7-19, 18:39;19/07/2025
35530804;3172248;26274800;7401121;0;0;1;FALSO;worker;2025-7-19, 19:08;19/07/2025
35531755;3172248;26275442;933213;0;0;1;FALSO;worker;2025-7-19, 22:29;19/07/2025
35531803;3172248;26275480;10133282;0;0;9;FALSO;worker;2025-7-19, 22:42;19/07/2025
35536241;3172248;26278331;5855276;0;0;8;FALSO;worker;2025-7-20, 17:24;20/07/2025
35529429;3172254;26273843;9751713;0;0;1;FALSO;worker;2025-7-19, 15:23;19/07/2025
35529983;3172254;26274207;10209093;0;0;1;FALSO;worker;2025-7-19, 16:40;19/07/2025
35534526;3172254;26277213;9156386;0;0;1;FALSO;worker;2025-7-20, 13:18;20/07/2025
35535926;3172254;26278131;9011739;0;0;1;FALSO;worker;2025-7-20, 16:40;20/07/2025
35546825;3172254;26285681;10673391;1;0;1;FALSO;worker;2025-7-21, 13:51;21/07/2025
35619388;3172254;26335419;5918390;1;0;1;FALSO;worker;2025-7-26, 15:29;26/07/2025
35545843;3172257;26285017;727836;1;0;1;FALSO;worker;2025-7-21, 13:00;21/07/2025
35568416;3172257;26300522;1635096;2;0;2;FALSO;worker;2025-7-22, 17:58;22/07/2025
35577805;3172257;26307035;5226828;1;0;1;FALSO;worker;2025-7-23, 11:49;23/07/2025
35529578;3172264;26273931;9193244;0;0;1;FALSO;worker;2025-7-19, 15:39;19/07/2025
35537519;3172264;26279152;287064;1;0;3;FALSO;worker;2025-7-20, 20:22;20/07/2025
35600280;3172264;26322208;7066278;1;0;1;FALSO;worker;2025-7-24, 18:48;24/07/2025
35529527;3172266;26273897;3132871;0;0;35;VERDADEIRO;employer;2025-7-19, 15:32;19/07/2025
35530174;3172266;26274329;3738341;0;0;1;FALSO;worker;2025-7-19, 17:08;19/07/2025
35530995;3172266;26274954;4062364;0;0;11;VERDADEIRO;worker;2025-7-19, 19:47;19/07/2025
35531659;3172266;26275379;1896301;1;0;2;FALSO;worker;2025-7-19, 22:02;19/07/2025
35531720;3172266;26275419;9414442;0;0;3;FALSO;worker;2025-7-19, 22:17;19/07/2025
35531741;3172266;26275432;4404817;0;0;17;FALSO;worker;2025-7-19, 22:24;19/07/2025
35541781;3172266;26282157;7618930;0;0;2;FALSO;worker;2025-7-21, 09:43;21/07/2025
35553454;3172266;26290146;198512;0;0;19;VERDADEIRO;worker;2025-7-21, 19:23;21/07/2025
35564671;3172266;26297837;4014635;0;0;1;FALSO;worker;2025-7-22, 14:16;22/07/2025
35575865;3172266;26305721;1302379;1;0;1;FALSO;worker;2025-7-23, 10:05;23/07/2025
35589439;3172266;26314866;10708567;1;0;1;FALSO;worker;2025-7-24, 03:06;24/07/2025
35529597;3172268;26273947;10691808;0;0;18;FALSO;employer;2025-7-19, 15:42;19/07/2025
35529691;3172284;26274016;9907027;0;0;8;FALSO;worker;2025-7-19, 15:59;19/07/2025
35530429;3172284;26274487;2819527;1;0;1;FALSO;worker;2025-7-19, 17:51;19/07/2025
35531905;3172284;26275546;7578868;1;0;1;FALSO;worker;2025-7-19, 23:10;19/07/2025
35532149;3172284;26275717;10535737;1;0;3;FALSO;worker;2025-7-20, 00:20;20/07/2025
35535439;3172284;26277810;4201091;1;0;1;FALSO;worker;2025-7-20, 15:36;20/07/2025
35538694;3172284;26280011;8222850;0;0;1;FALSO;worker;2025-7-20, 23:19;20/07/2025
35539756;3172284;26280779;3159264;0;0;4;FALSO;employer;2025-7-21, 04:48;21/07/2025
35543697;3172284;26283500;7979223;0;0;9;FALSO;employer;2025-7-21, 11:18;21/07/2025
